row_name	Sample_126043	Sample_126044	Sample_126045	Sample_126046	Sample_126048	Sample_126049	Sample_126050	Sample_126051	Sample_126052	Sample_126053	Sample_126054	Sample_126055	Sample_126056	Sample_126057	Sample_126058	Sample_126059	Sample_126065	Sample_126066	Sample_126067	Sample_126068	Sample_126069	Sample_126070	Sample_127119	Sample_127120	Sample_127121
ENSRNOG00000009332	6	7	5	1	3	2	1	9	10	4	7	12	4	11	6	1	0	16	46	21	9	14	9	23	8
ENSRNOG00000009450	103	122	105	50	124	29	44	275	120	99	129	77	147	230	135	93	41	149	324	276	209	1073	368	192	281
ENSRNOG00000006490	2678	2304	1251	1185	917	763	295	3671	2729	2160	2114	1981	2000	3777	1124	823	196	5350	5511	3720	4757	4981	4953	4071	4226
ENSRNOG00000026178	936	701	592	511	366	364	119	1505	1142	986	845	620	575	1769	396	301	75	1503	2205	1494	2964	1998	2360	1610	2103
ENSRNOG00000026171	660	506	413	333	287	207	85	993	880	582	657	586	546	1102	282	226	70	1344	1301	1187	1085	1333	1797	1538	1244
ENSRNOG00000009887	2405	2420	1162	1217	934	632	321	3449	2698	1389	2207	2089	2024	3758	1141	834	212	5137	3537	3569	2790	3148	3441	3478	2870
ENSRNOG00000026112	14	10	13	4	4	4	1	25	9	7	12	8	7	13	14	4	1	28	16	19	14	34	31	18	11
ENSRNOG00000056305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010252	694	615	455	346	353	251	91	1396	915	824	735	689	725	1303	320	342	59	1698	2495	1313	2192	2502	2383	1937	1464
ENSRNOG00000052224	213	110	162	136	110	115	45	285	351	339	205	159	189	393	106	55	18	297	656	527	518	1063	845	714	667
ENSRNOG00000011199	2221	1891	1675	1330	1142	869	388	3472	3306	2815	2501	2032	1991	3971	1166	814	248	4580	6376	4798	4995	6076	7217	6089	4765
ENSRNOG00000060720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000011329	1844	1778	1600	1263	1052	895	373	3072	3310	2649	2371	1918	1504	3539	1150	705	229	3766	5161	4189	4559	5389	6220	4530	3908
ENSRNOG00000025979	4	2	2	5	9	2	0	7	8	3	8	9	2	11	3	4	0	10	14	10	25	19	26	16	22
ENSRNOG00000011595	55	60	63	30	27	21	4	99	75	49	69	53	60	113	35	18	8	151	126	125	124	137	171	139	135
ENSRNOG00000011619	2531	2257	1224	1104	864	572	301	3399	2589	1599	2120	2173	2194	3588	1280	753	213	5013	3595	3535	3010	3332	3089	2284	3227
ENSRNOG00000050690	0	1	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	2	0	0	2	5	4	2
ENSRNOG00000053753	120	138	60	67	40	49	15	284	161	138	124	116	156	279	81	53	14	275	359	211	282	379	298	288	183
ENSRNOG00000051221	31	33	13	14	7	9	1	66	33	33	25	17	47	58	22	14	3	86	85	40	54	74	40	18	52
ENSRNOG00000044880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000051285	23	18	10	13	8	6	1	36	26	26	25	19	23	30	14	11	4	47	93	47	61	71	46	25	42
ENSRNOG00000051738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000012015	1920	1650	1140	862	717	575	216	2487	2113	1585	1721	1493	1428	2830	920	605	137	3565	3601	2951	2808	3334	4275	3691	2772
ENSRNOG00000012438	984	748	647	495	497	328	138	1561	1313	1034	962	835	756	1673	465	327	80	1800	2860	1835	2384	2785	2628	2297	1765
ENSRNOG00000012868	398	375	167	148	117	84	44	672	312	273	330	343	371	547	173	142	34	831	775	494	623	898	1272	750	584
ENSRNOG00000062271	5	2	3	2	0	2	1	7	5	2	1	1	5	7	2	1	1	5	11	8	7	16	12	7	10
ENSRNOG00000062201	2	2	1	1	1	4	0	3	2	0	0	2	1	3	2	3	0	4	3	0	6	6	3	5	4
ENSRNOG00000054108	0	2	2	0	0	1	1	2	4	5	0	0	0	2	0	1	0	5	5	0	2	4	4	1	5
ENSRNOG00000053878	1	0	0	0	0	1	0	0	0	4	0	0	1	5	0	2	0	3	3	0	3	4	3	3	4
ENSRNOG00000058023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSRNOG00000013013	1095	902	822	772	572	547	146	1902	1597	1633	1205	1288	1075	2431	632	402	111	2296	4337	2121	3418	3798	3497	3045	2534
ENSRNOG00000053021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSRNOG00000053265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000052283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSRNOG00000057304	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1
ENSRNOG00000013874	5	3	4	4	2	3	0	4	5	12	1	3	2	11	0	2	1	2	22	10	21	18	10	17	15
ENSRNOG00000014080	33	26	17	18	11	6	1	37	30	30	29	21	25	50	7	7	2	60	49	50	44	70	85	47	43
ENSRNOG00000052489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSRNOG00000014164	55	189	46	51	48	24	13	442	136	69	180	142	207	285	37	67	16	337	687	177	428	523	142	191	131
ENSRNOG00000025372	635	595	400	343	286	264	128	1038	841	501	616	558	617	1253	329	233	58	1541	1385	1343	1022	1422	1332	1257	1108
ENSRNOG00000048851	0	2	0	0	0	0	0	4	4	5	1	0	0	2	2	2	0	1	10	6	9	14	2	3	9
ENSRNOG00000025359	1	3	0	0	0	0	1	2	2	0	1	1	0	0	2	1	0	4	1	2	3	5	1	2	0
ENSRNOG00000014846	225	170	96	65	47	55	17	277	151	213	134	151	141	183	75	57	13	380	556	228	432	517	530	427	356
ENSRNOG00000015257	1924	1626	1655	1376	1106	955	372	3392	3408	3324	2246	2125	1681	4337	1180	719	216	3777	6998	4624	6123	6884	6081	4748	4966
ENSRNOG00000044353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSRNOG00000052380	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
ENSRNOG00000006723	220	124	129	54	90	37	31	331	241	167	184	122	165	240	57	37	19	313	405	284	340	399	542	346	302
ENSRNOG00000007077	1147	882	684	601	517	369	174	1767	1627	1286	1137	952	1006	2019	554	361	128	2136	3001	1950	2497	2666	2645	1784	2612
ENSRNOG00000007164	275	264	222	189	130	120	55	530	405	372	310	288	258	553	138	121	33	528	971	566	757	771	981	779	621
ENSRNOG00000038202	141	247	63	89	73	31	26	509	208	128	292	228	241	374	58	79	23	588	923	203	557	700	351	312	156
ENSRNOG00000034272	1119	1069	484	429	380	262	115	1517	1039	765	862	981	953	1572	445	298	88	2359	2054	1325	1628	1754	1851	1482	1737
ENSRNOG00000058536	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSRNOG00000061033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057119	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSRNOG00000013959	0	2	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	8	5	2	0	1
ENSRNOG00000007926	636	552	377	332	300	219	101	981	824	732	624	582	575	1127	349	247	67	1365	1840	1235	1527	1729	2013	1635	1389
ENSRNOG00000008353	15	15	8	2	1	9	1	17	6	10	23	12	7	13	2	2	1	35	33	29	28	65	9	20	2
ENSRNOG00000008340	18	17	25	19	16	12	7	47	38	56	29	28	19	68	17	7	4	36	139	56	118	156	140	115	137
ENSRNOG00000056185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008424	243	191	228	153	166	109	50	421	448	322	278	251	242	579	114	94	26	531	839	565	690	761	933	738	641
ENSRNOG00000008620	1451	1001	1054	766	893	595	296	2654	2234	1894	1521	1455	1442	3701	618	628	149	3347	6142	3378	4740	5686	5772	5626	4614
ENSRNOG00000009173	20	15	16	15	21	9	9	70	49	40	22	23	29	79	10	16	6	45	104	57	112	107	164	79	95
ENSRNOG00000009193	1	0	2	0	0	0	0	0	0	1	0	2	2	1	0	0	0	2	0	0	0	4	5	1	1
ENSRNOG00000009303	131	106	67	70	43	46	19	166	152	94	111	114	112	216	54	38	5	270	168	184	160	207	221	221	182
ENSRNOG00000055594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000009378	2935	2216	2284	1850	1691	1340	545	4720	4325	3897	2948	2470	2491	6485	1323	1076	279	5341	9597	6686	7587	9290	12089	9478	7681
ENSRNOG00000052983	0	0	0	0	0	0	0	2	0	1	1	0	5	3	0	0	0	2	0	6	4	1	1	5	4
ENSRNOG00000054329	0	1	0	0	0	0	0	2	0	2	0	0	1	2	0	0	0	1	4	5	1	1	4	3	2
ENSRNOG00000055361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000053674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054145	0	0	0	1	0	0	1	0	0	2	0	0	1	1	0	0	1	0	0	1	2	0	0	2	3
ENSRNOG00000059435	0	0	1	1	2	0	0	2	1	0	0	0	0	0	0	0	0	1	1	0	1	0	5	5	4
ENSRNOG00000010156	688	601	377	395	295	250	86	1077	818	713	735	647	618	1135	356	222	65	1230	1622	1213	1282	1469	1771	1503	1157
ENSRNOG00000010176	5976	4261	4642	3419	3498	2333	1224	9860	8997	6873	7095	5363	4922	12154	2927	1940	670	10863	14972	13562	12669	15509	17872	15115	11953
ENSRNOG00000001465	3341	2663	2487	2048	1632	1231	663	5578	4824	4282	3533	3356	3168	6961	1760	1203	372	6873	9187	6443	8058	8850	10495	6291	9135
ENSRNOG00000037352	240	212	114	110	103	64	28	322	264	210	226	187	188	319	95	97	25	514	493	362	392	501	599	572	421
ENSRNOG00000050915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000059963	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000011047	346	303	246	201	200	127	66	623	514	347	398	305	347	768	200	138	18	804	971	736	697	852	1023	900	725
ENSRNOG00000043068	14	14	14	2	6	6	1	9	14	9	6	8	12	31	7	3	1	33	26	29	24	26	47	36	20
ENSRNOG00000059039	0	0	1	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0
ENSRNOG00000010537	505	475	300	237	200	153	64	761	547	397	471	428	407	762	231	153	43	1029	1136	811	1036	1154	1413	975	894
ENSRNOG00000010634	362	275	494	378	282	249	101	715	927	813	662	449	313	1034	230	144	64	676	1391	1262	1305	1666	1488	1055	1308
ENSRNOG00000011302	1958	1876	1095	1021	771	589	262	2985	2255	1281	1908	1915	1728	3292	1053	680	203	3990	3145	3220	2485	2787	3143	3040	2445
ENSRNOG00000051744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000011739	1940	1654	1051	894	707	503	223	2917	2195	1268	1646	1552	1696	2898	948	742	171	4126	3200	2944	2650	3008	3236	2500	2677
ENSRNOG00000051411	4	3	2	2	3	0	0	1	0	2	0	3	0	3	0	0	0	2	6	2	3	6	12	6	2
ENSRNOG00000052051	23	25	13	10	11	2	4	25	17	15	13	13	18	34	9	11	1	32	32	33	30	44	60	55	59
ENSRNOG00000012469	509	410	326	292	249	221	65	753	649	583	496	481	451	926	267	171	54	1069	1386	861	1095	1240	1383	1162	1025
ENSRNOG00000030232	3279	2837	2098	1731	1482	1159	491	4664	3997	2597	3220	2749	2657	5597	1537	1041	303	6400	6245	5851	5000	5870	6975	6832	5076
ENSRNOG00000019105	3864	3405	2109	1874	1479	999	477	5773	4406	3314	3581	3426	3402	6293	1922	1314	373	8293	8286	6276	6870	7627	7080	5581	6205
ENSRNOG00000033496	1617	1195	1269	1082	849	685	306	2820	2694	2615	1760	1520	1578	3809	836	628	199	2816	5667	3055	5273	5218	5765	3416	5461
ENSRNOG00000030800	143	103	128	87	74	54	17	261	266	260	210	135	143	291	63	47	28	252	410	340	378	465	453	327	309
ENSRNOG00000052027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000060577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000029127	18	22	19	17	10	10	9	50	49	32	17	27	24	41	12	19	6	46	80	42	71	96	120	62	90
ENSRNOG00000029911	21	36	22	28	19	10	3	49	32	28	22	24	27	38	5	10	2	29	43	42	57	99	98	53	78
ENSRNOG00000030225	621	570	378	313	266	229	86	1015	820	526	673	571	631	1174	358	229	65	1486	1453	1061	1080	1317	1546	1315	1078
ENSRNOG00000014340	544	489	319	306	272	199	66	899	759	695	581	550	452	967	290	202	58	1109	1731	1038	1481	1788	1808	1514	1249
ENSRNOG00000050979	12	5	7	6	4	1	5	18	9	7	11	9	6	11	4	5	0	32	22	9	31	28	32	30	24
ENSRNOG00000014383	1	0	0	0	0	0	0	2	3	3	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0
ENSRNOG00000032339	75	79	50	31	30	29	5	124	82	80	76	53	56	132	39	22	12	143	199	110	170	176	258	220	165
ENSRNOG00000028889	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0
ENSRNOG00000014602	212	160	154	111	107	75	42	338	284	218	242	173	181	408	109	71	22	370	593	419	451	604	696	624	482
ENSRNOG00000015019	768	642	466	425	392	297	132	1307	985	744	724	704	683	1467	374	299	92	1410	1996	1424	1545	1845	2284	2082	1585
ENSRNOG00000015554	105	52	83	39	34	29	19	136	126	76	87	55	79	117	25	14	6	168	261	147	230	289	293	221	173
ENSRNOG00000029242	211	204	143	140	110	71	38	394	307	294	205	196	280	472	128	105	28	347	635	373	550	705	750	425	575
ENSRNOG00000015878	0	6	1	3	0	1	2	7	4	5	6	3	1	5	0	0	0	8	9	4	12	9	9	6	6
ENSRNOG00000015896	43	74	30	37	24	21	12	139	77	86	73	84	67	124	37	33	13	134	175	108	163	192	260	173	172
ENSRNOG00000015953	688	506	690	502	479	373	147	1265	1259	1269	791	694	628	1789	360	264	85	1329	2946	1708	2357	2885	3043	2151	2108
ENSRNOG00000015977	2666	2392	1230	994	997	603	285	3861	2800	2282	2262	2344	2220	3505	1186	765	245	5675	5453	3495	4684	5262	5478	4515	4184
ENSRNOG00000016121	446	407	291	262	223	180	73	688	617	415	424	425	417	879	226	188	57	949	1027	880	832	1118	1041	873	769
ENSRNOG00000057741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057457	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0
ENSRNOG00000016561	5	2	2	0	2	0	0	3	4	3	1	4	3	12	4	0	0	8	13	7	6	3	10	12	11
ENSRNOG00000016620	248	188	143	106	88	86	31	310	290	178	229	183	156	351	108	58	19	490	344	332	351	374	353	244	329
ENSRNOG00000060922	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0
ENSRNOG00000016781	1386	1161	1063	846	703	575	259	2265	2047	1734	1356	1222	1134	2727	616	469	118	2649	4438	2790	3739	4199	4476	3548	2742
ENSRNOG00000022852	34	43	22	17	14	16	3	72	71	40	33	33	32	77	18	17	3	94	158	52	150	112	140	103	115
ENSRNOG00000017029	227	195	112	105	70	77	32	315	248	252	224	196	182	287	100	68	14	486	601	338	496	546	571	523	462
ENSRNOG00000017119	237	219	110	104	117	69	24	340	251	168	203	214	241	436	87	81	20	425	474	375	344	500	582	518	359
ENSRNOG00000017332	62	54	34	20	20	21	6	100	66	69	42	42	44	93	25	15	6	123	181	106	137	140	121	148	114
ENSRNOG00000053604	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	2	0	0	2	1
ENSRNOG00000051671	7622	7353	5849	4630	3662	2868	1250	12532	11592	8988	8864	7951	6778	14040	4503	2602	839	16799	17282	15596	14915	17298	14681	10543	13960
ENSRNOG00000017684	49	52	51	35	34	13	7	101	99	72	82	54	74	134	17	19	8	119	143	166	117	174	159	145	119
ENSRNOG00000017714	245	171	131	99	121	51	28	351	265	188	200	206	227	451	98	73	17	442	495	369	360	508	567	494	428
ENSRNOG00000061552	0	0	2	3	4	2	0	14	3	7	3	6	6	14	1	1	0	4	22	8	13	27	19	13	9
ENSRNOG00000017766	738	1164	696	762	580	436	230	3405	2477	1348	1778	1766	1385	2603	500	466	118	2823	4226	2472	2960	3390	2808	2396	2698
ENSRNOG00000027295	64	78	35	30	32	20	5	91	62	48	58	45	47	105	28	19	8	95	175	107	113	135	129	160	90
ENSRNOG00000018009	1898	1711	940	1017	781	566	252	2789	2029	1397	1642	1841	1783	3495	999	639	160	3996	3346	3126	2547	2722	3067	3675	2432
ENSRNOG00000052441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000058432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000050473	62	50	48	45	32	22	7	142	90	83	69	51	64	128	24	29	5	103	226	126	171	193	212	164	124
ENSRNOG00000018081	238	222	112	100	81	60	36	289	236	200	177	183	241	334	107	67	18	492	542	343	433	545	553	452	356
ENSRNOG00000057922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018184	3240	2848	1589	1571	1199	963	388	4521	3288	3085	2763	2895	2781	5100	1639	1059	256	6625	7106	5130	5609	6495	8151	7357	5148
ENSRNOG00000058622	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSRNOG00000055029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018373	2014	1732	1662	1249	1128	799	333	3428	3171	2777	2398	1993	1718	3832	1166	815	248	4122	6071	4149	5359	6225	4517	2938	4044
ENSRNOG00000047497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000052284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054131	17	11	22	18	7	7	3	43	43	12	19	15	12	32	11	3	1	41	29	47	19	14	32	32	45
ENSRNOG00000009106	63	34	43	36	26	24	10	70	86	81	72	57	38	100	23	14	6	84	178	119	142	169	143	81	100
ENSRNOG00000034236	12	9	18	16	11	10	3	17	26	38	15	6	6	39	9	10	1	12	66	25	77	78	58	55	44
ENSRNOG00000030213	4394	3608	2588	2020	1852	1212	478	5851	4651	3841	3364	3217	3690	6973	1857	1158	360	9685	8448	6553	7710	8045	5593	5285	5304
ENSRNOG00000057854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054547	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSRNOG00000049584	0	0	0	1	0	0	0	4	3	2	3	0	1	4	0	0	0	1	0	2	4	5	2	0	1
ENSRNOG00000054463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054454	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	1	0
ENSRNOG00000053734	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000027145	90	180	76	45	83	14	24	265	129	62	82	78	114	230	78	74	27	227	231	187	179	228	161	86	202
ENSRNOG00000010160	110	135	87	51	53	40	14	207	139	89	118	132	115	248	66	46	10	266	251	177	190	230	204	230	166
ENSRNOG00000010362	179	184	94	86	98	32	16	547	187	149	253	211	230	426	81	119	16	386	807	235	601	759	637	298	170
ENSRNOG00000049400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000053544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000059677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010547	3	12	3	1	8	0	1	13	3	0	2	0	6	11	3	13	0	1	8	3	0	26	8	1	1
ENSRNOG00000060351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000053282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSRNOG00000056024	251	251	120	107	100	65	20	363	231	222	222	207	194	357	98	81	16	517	519	335	471	486	553	433	371
ENSRNOG00000056701	86	68	44	47	40	34	13	115	78	40	85	82	77	147	41	26	6	183	105	170	77	101	113	162	82
ENSRNOG00000059540	1	0	0	1	1	0	1	0	2	1	0	0	1	0	0	0	0	1	2	0	2	2	0	1	5
ENSRNOG00000059112	0	0	1	2	1	1	0	2	1	2	0	2	0	2	3	0	1	1	3	0	4	0	3	4	5
ENSRNOG00000057501	2605	2353	1234	1305	962	850	424	3636	2957	2332	2396	2195	2099	4236	1182	865	213	5322	4987	4608	4243	4168	7308	6146	5542
ENSRNOG00000059989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057772	16	11	9	12	6	3	1	24	18	7	4	12	12	28	6	4	0	18	15	33	16	22	41	39	29
ENSRNOG00000061928	404	433	202	171	121	124	53	645	371	349	332	314	310	555	173	141	31	1038	1080	554	994	963	754	755	623
ENSRNOG00000056046	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSRNOG00000060750	1371	1237	714	634	553	351	157	1940	1463	1226	1115	1155	1151	1936	628	432	98	2762	2767	1978	2283	2657	2776	2202	2175
ENSRNOG00000056888	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
ENSRNOG00000055263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054446	2295	2068	900	760	667	491	217	2636	1752	1562	1634	1757	1758	2602	937	584	129	4747	3761	2692	3163	3706	4255	4256	2894
ENSRNOG00000061337	773	603	415	354	256	201	98	1037	796	696	574	587	635	1207	340	234	67	1303	1687	933	1414	1717	1560	934	1515
ENSRNOG00000061240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000054257	1643	1453	920	848	684	509	196	2593	1884	1209	1483	1467	1406	2682	800	532	145	3382	3054	2558	2582	2879	3206	2721	2672
ENSRNOG00000060338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
ENSRNOG00000061883	132	118	90	67	63	66	18	185	163	114	123	91	97	254	65	48	11	222	329	257	306	292	430	409	319
ENSRNOG00000055049	434	313	167	87	144	37	17	845	343	135	371	439	420	476	227	157	42	546	726	375	445	789	877	402	170
ENSRNOG00000054780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000057676	1395	1223	717	684	575	435	183	2070	1486	1300	1185	1153	1195	2188	578	498	131	2859	3268	2231	2651	3283	3939	3215	2934
ENSRNOG00000054080	493	1803	263	436	503	156	112	3991	1043	668	1620	1307	1806	2062	340	644	113	3816	6320	1015	3552	4742	2221	1252	1561
ENSRNOG00000053862	4	11	1	1	2	2	0	19	9	5	8	7	5	9	4	4	2	25	23	10	18	31	12	7	17
ENSRNOG00000057754	1098	978	443	413	332	256	120	1663	1033	726	915	920	956	1500	446	329	98	2271	2189	1327	1703	1998	1905	1507	1659
ENSRNOG00000059281	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSRNOG00000059062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000058344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055631	1682	1392	642	671	520	380	163	2036	1451	861	1356	1397	1413	2200	718	469	134	3575	2175	2130	1596	1813	1976	2212	1563
ENSRNOG00000057867	85	212	34	65	40	31	11	323	114	74	167	171	166	162	39	41	10	533	383	122	261	358	59	80	59
ENSRNOG00000059702	147	147	26	47	48	26	9	209	130	54	108	113	133	180	63	33	13	364	217	144	182	212	202	257	151
ENSRNOG00000060367	1194	1202	586	503	393	286	108	1604	1112	654	920	993	1150	1649	555	337	95	2648	1843	1595	1512	1748	1735	1529	1633
ENSRNOG00000058898	18127	15270	9766	7900	7259	4799	2404	27447	19909	13870	16226	14942	15765	28466	8126	5609	1636	36337	38359	28011	29979	35934	38659	33316	28704
ENSRNOG00000056409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000059364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000055251	48	63	33	29	19	16	8	119	73	51	65	62	58	115	21	26	3	176	210	72	145	169	104	82	82
ENSRNOG00000059815	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSRNOG00000051813	460	409	226	211	149	120	56	692	519	387	389	415	488	640	246	159	26	914	857	637	651	858	842	584	751
ENSRNOG00000056654	33	41	29	18	16	16	3	62	35	18	51	18	29	52	18	15	3	89	74	57	54	98	83	64	45
ENSRNOG00000053157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000052869	77	96	23	22	23	21	6	150	62	61	63	85	90	112	34	42	5	212	229	98	207	223	129	180	112
ENSRNOG00000053428	1629	1714	735	811	582	467	220	2578	1598	1134	1501	1572	1565	2544	730	566	138	3782	3595	2387	2664	3265	3002	2725	2384
ENSRNOG00000056387	3	0	4	0	0	0	0	0	4	2	0	2	0	2	1	0	0	3	2	0	7	4	2	3	1
